Year,Title,Experience,Employment Status,Salary (USD),Employee Residence,Remote Ratio,Company Location,Company Size
2024,Research Engineer,Senior-level / Expert,Full-time,240000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Senior-level / Expert,Full-time,106500,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,145000,United States,0,United States,Medium (50-250)
2024,Business Intelligence Analyst,Senior-level / Expert,Full-time,150000,United States,100,United States,Medium (50-250)
2024,Business Intelligence Analyst,Senior-level / Expert,Full-time,123000,United States,100,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,270400,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,145600,United States,0,United States,Medium (50-250)
2024,Data Analyst,Mid-level / Intermediate,Full-time,149000,United States,100,United States,Medium (50-250)
2024,Data Analyst,Mid-level / Intermediate,Full-time,177000,United States,100,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,115000,United States,0,United States,Medium (50-250)
2024,Business Intelligence,Mid-level / Intermediate,Full-time,167500,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,95000,United States,0,United States,Medium (50-250)
2024,Business Intelligence,Mid-level / Intermediate,Full-time,106500,United States,0,United States,Medium (50-250)
2024,Research Scientist,Senior-level / Expert,Full-time,202350,United States,0,United States,Medium (50-250)
2024,Research Scientist,Senior-level / Expert,Full-time,303050,United States,0,United States,Medium (50-250)
2024,Data Architect,Senior-level / Expert,Full-time,184000,United States,0,United States,Medium (50-250)
2024,Data Architect,Senior-level / Expert,Full-time,123000,United States,0,United States,Medium (50-250)
2024,Analytics Engineer,Senior-level / Expert,Full-time,244400,France,0,France,Medium (50-250)
2024,Analytics Engineer,Senior-level / Expert,Full-time,131600,France,0,France,Medium (50-250)
2024,Data Engineer,Senior-level / Expert,Full-time,110000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Senior-level / Expert,Full-time,76500,United States,0,United States,Medium (50-250)
2024,Data Analyst,Mid-level / Intermediate,Full-time,134400,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,100000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Senior-level / Expert,Full-time,113000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,100000,United States,0,United States,Medium (50-250)
2024,Research Scientist,Senior-level / Expert,Full-time,278700,United States,0,United States,Medium (50-250)
2024,Research Scientist,Senior-level / Expert,Full-time,159300,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,81250,Great Britain,0,Great Britain,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,68750,Great Britain,0,Great Britain,Medium (50-250)
2024,Research Engineer,Senior-level / Expert,Full-time,280000,United States,0,United States,Medium (50-250)
2024,Research Engineer,Senior-level / Expert,Full-time,600000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,130000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,116047,Canada,0,Canada,Medium (50-250)
2024,Research Scientist,Mid-level / Intermediate,Full-time,359400,United States,100,United States,Medium (50-250)
2024,Research Scientist,Mid-level / Intermediate,Full-time,239600,United States,100,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,132000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,106050,United States,0,United States,Medium (50-250)
2024,Data Engineer,Senior-level / Expert,Full-time,144000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,108000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,80420,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,75000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,204000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,174300,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,240000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,207300,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,149300,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,128000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,81500,United States,0,United States,Medium (50-250)
2024,Business Intelligence Engineer,Mid-level / Intermediate,Full-time,65800,United States,0,United States,Large (>250)
2024,Business Intelligence Engineer,Mid-level / Intermediate,Full-time,165600,United States,0,United States,Large (>250)
2024,Data Analyst,Mid-level / Intermediate,Full-time,81200,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,85000,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,200000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,140000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,195000,United States,100,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,193412,Canada,0,Canada,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,136500,United States,100,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,180000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Executive-level / Director,Full-time,97254,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,155000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,120000,United States,100,United States,Medium (50-250)
2024,Data Analyst,Executive-level / Director,Full-time,160000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,100000,United States,100,United States,Medium (50-250)
2024,Machine Learning Engineer,Mid-level / Intermediate,Full-time,180000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Executive-level / Director,Full-time,120000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Executive-level / Director,Full-time,175762,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,145125,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Mid-level / Intermediate,Full-time,150000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,124875,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,215000,United States,0,United States,Medium (50-250)
2024,Applied Scientist,Senior-level / Expert,Full-time,290000,United States,100,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,152000,United States,0,United States,Medium (50-250)
2024,Data Analytics Consultant,Mid-level / Intermediate,Full-time,123900,United States,0,United States,Medium (50-250)
2024,Applied Scientist,Senior-level / Expert,Full-time,210000,United States,100,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,108334,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,182000,United States,100,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,150000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,59923,United States,0,United States,Medium (50-250)
2024,Data Analytics Consultant,Mid-level / Intermediate,Full-time,66100,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,130000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Executive-level / Director,Full-time,160000,United States,0,United States,Medium (50-250)
2024,Machine Learning Engineer,Senior-level / Expert,Full-time,164000,United States,100,United States,Medium (50-250)
2024,Data Scientist,Executive-level / Director,Full-time,120000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,140000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Mid-level / Intermediate,Full-time,70000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,150800,United States,0,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,100600,United States,0,United States,Medium (50-250)
2024,Data Architect,Senior-level / Expert,Full-time,276000,United States,0,United States,Medium (50-250)
2024,Data Architect,Senior-level / Expert,Full-time,174000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,94400,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,120000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,136000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,160000,United States,0,United States,Medium (50-250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,215000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,140000,United States,0,United States,Medium (50-250)
2024,Business Intelligence Engineer,Senior-level / Expert,Full-time,79600,United States,0,United States,Large (>250)
2024,Data Scientist,Mid-level / Intermediate,Full-time,152000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Senior-level / Expert,Full-time,110000,United States,0,United States,Medium (50-250)
2024,Business Intelligence Engineer,Senior-level / Expert,Full-time,185000,United States,0,United States,Large (>250)
2024,Data Engineer,Executive-level / Director,Full-time,163500,United States,0,United States,Medium (50-250)
2024,Data Engineer,Executive-level / Director,Full-time,212500,United States,0,United States,Medium (50-250)
2024,Research Engineer,Senior-level / Expert,Full-time,172700,United States,0,United States,Medium (50-250)
2024,Research Engineer,Senior-level / Expert,Full-time,237650,United States,0,United States,Medium (50-250)
2024,Prompt Engineer,Mid-level / Intermediate,Full-time,200000,Australia,100,Australia,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,148500,United States,100,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,175000,United States,100,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,103275,United States,100,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,145000,United States,100,United States,Medium (50-250)
2024,Prompt Engineer,Mid-level / Intermediate,Full-time,215000,Australia,100,Australia,Medium (50-250)
2024,Research Engineer,Entry-level / Junior,Full-time,193500,United States,0,United States,Medium (50-250)
2024,Research Engineer,Entry-level / Junior,Full-time,257400,United States,0,United States,Medium (50-250)
2024,Machine Learning Scientist,Senior-level / Expert,Full-time,140000,United States,0,United States,Medium (50-250)
2024,Research Engineer,Senior-level / Expert,Full-time,333500,United States,0,United States,Medium (50-250)
2024,Big Data Engineer,Entry-level / Junior,Full-time,17600,Mexico,50,Mexico,Large (>250)
2024,Machine Learning Scientist,Senior-level / Expert,Full-time,90000,United States,0,United States,Medium (50-250)
2024,Data Engineer,Entry-level / Junior,Full-time,17598,Mexico,50,Mexico,Large (>250)
2024,Research Engineer,Senior-level / Expert,Full-time,180000,United States,0,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,80142,Netherlands,0,Netherlands,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,285670,United States,100,United States,Medium (50-250)
2024,Data Analyst,Entry-level / Junior,Full-time,56100,Netherlands,0,Netherlands,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,207760,United States,100,United States,Medium (50-250)
2024,Data Scientist,Senior-level / Expert,Full-time,170800,United States,0,United States,Medium (50-250)
